order_item_id,order_id,product_id,quantity,unit_price,discount_percentage,item_revenue,item_cost,profit
OI10115944,ORD1045564,PROD10524,2,710.0,20.0,1136.0,877.44,258.56
OI10115945,ORD1045564,PROD10202,2,2300.0,20.0,3680.0,2734.0,946.0
OI10115946,ORD1045564,PROD10416,3,920.0,20.0,2208.0,2027.94,180.06
OI10115947,ORD1045564,PROD10536,3,700.0,21.5,1648.5,1419.78,228.72
OI10115948,ORD1045565,PROD10361,2,4320.0,5.0,8208.0,7343.36,864.64
OI10115949,ORD1045565,PROD10367,5,1140.0,5.0,5415.0,3321.65,2093.35
OI10115950,ORD1045566,PROD10327,2,930.0,0.0,1860.0,1229.64,630.36
OI10115951,ORD1045566,PROD10236,1,7460.0,0.0,7460.0,6152.68,1307.32
OI10115952,ORD1045566,PROD10302,4,780.0,3.0,3026.4,2288.04,738.36
OI10115953,ORD1045566,PROD10341,1,1210.0,0.0,1210.0,719.53,490.47
OI10115954,ORD1045567,PROD10510,5,1150.0,15.0,4887.5,3760.9,1126.6
OI10115955,ORD1045567,PROD10403,1,2030.0,15.0,1725.5,1192.8,532.7
OI10115956,ORD1045568,PROD10419,4,910.0,0.0,3640.0,2601.64,1038.36
OI10115957,ORD1045568,PROD10160,2,1460.0,1.5,2876.2,1901.36,974.84
OI10115958,ORD1045569,PROD10483,4,9280.0,20.0,29696.0,24376.84,5319.16
OI10115959,ORD1045569,PROD10165,4,340.0,21.5,1067.6,991.24,76.36
OI10115960,ORD1045569,PROD10203,3,12420.0,21.5,29249.1,32112.57,-2863.47
OI10115961,ORD1045569,PROD10007,3,450.0,20.0,1080.0,806.49,273.51
OI10115962,ORD1045569,PROD10387,1,1370.0,20.0,1096.0,765.98,330.02
OI10115963,ORD1045570,PROD10112,3,1240.0,31.5,2548.2,2966.13,-417.93
OI10115964,ORD1045570,PROD10269,2,180.0,30.0,252.0,240.92,11.08
OI10115965,ORD1045570,PROD10078,2,790.0,33.0,1058.6,855.84,202.76
OI10115966,ORD1045571,PROD10382,2,700.0,0.0,1400.0,888.8,511.2
OI10115967,ORD1045571,PROD10058,3,73700.0,1.5,217783.5,190499.67,27283.83
OI10115968,ORD1045572,PROD10144,3,1380.0,0.0,4140.0,2543.94,1596.06
OI10115969,ORD1045572,PROD10452,2,940.0,0.0,1880.0,1151.62,728.38
OI10115970,ORD1045572,PROD10432,1,59070.0,1.5,58183.95,51418.99,6764.96
OI10115971,ORD1045573,PROD10017,1,200.0,6.5,187.0,162.75,24.25
OI10115972,ORD1045573,PROD10258,1,1500.0,8.0,1380.0,986.76,393.24
OI10115973,ORD1045573,PROD10112,2,1240.0,5.0,2356.0,1977.42,378.58
OI10115974,ORD1045574,PROD10066,2,1640.0,0.0,3280.0,1792.48,1487.52
OI10115975,ORD1045574,PROD10549,2,860.0,0.0,1720.0,1250.0,470.0
OI10115976,ORD1045575,PROD10100,3,14930.0,10.0,40311.0,35382.15,4928.85
OI10115977,ORD1045575,PROD10112,2,1240.0,11.5,2194.8,1977.42,217.38
OI10115978,ORD1045575,PROD10510,3,1150.0,11.5,3053.25,2256.54,796.71
OI10115979,ORD1045575,PROD10380,2,38970.0,10.0,70146.0,63536.98,6609.02
OI10115980,ORD1045575,PROD10017,1,200.0,10.0,180.0,162.75,17.25
OI10115981,ORD1045576,PROD10335,1,1060.0,3.0,1028.2,738.5,289.7
OI10115982,ORD1045576,PROD10440,1,340.0,0.0,340.0,262.26,77.74
OI10115983,ORD1045576,PROD10169,4,330.0,0.0,1320.0,796.0,524.0
OI10115984,ORD1045576,PROD10457,2,160.0,3.0,310.4,206.72,103.68
OI10115985,ORD1045577,PROD10062,2,1820.0,8.0,3348.8,2461.12,887.68
OI10115986,ORD1045577,PROD10454,3,480.0,5.0,1368.0,900.33,467.67
OI10115987,ORD1045578,PROD10015,2,15690.0,1.5,30909.3,24511.44,6397.86
OI10115988,ORD1045578,PROD10060,6,310.0,0.0,1860.0,1258.74,601.26
OI10115989,ORD1045578,PROD10190,3,320.0,3.0,931.2,762.18,169.02
OI10115990,ORD1045579,PROD10270,1,5810.0,5.0,5519.5,4123.37,1396.13
OI10115991,ORD1045579,PROD10378,1,670.0,8.0,616.4,440.19,176.21
OI10115992,ORD1045580,PROD10199,2,510.0,0.0,1020.0,749.52,270.48
OI10115993,ORD1045580,PROD10510,2,1150.0,0.0,2300.0,1504.36,795.64
OI10115994,ORD1045580,PROD10440,4,340.0,1.5,1339.6,1049.04,290.56
OI10115995,ORD1045581,PROD10327,1,930.0,13.0,809.1,614.82,194.28
OI10115996,ORD1045581,PROD10437,3,190.0,11.5,504.45,461.22,43.23
OI10115997,ORD1045581,PROD10471,3,100.0,10.0,270.0,248.82,21.18
OI10115998,ORD1045582,PROD10417,4,2640.0,30.0,7392.0,9130.2,-1738.2
OI10115999,ORD1045582,PROD10031,1,3150.0,31.5,2157.75,1944.49,213.26
OI10116000,ORD1045582,PROD10019,2,2910.0,30.0,4074.0,4231.12,-157.12
OI10116001,ORD1045583,PROD10040,2,1640.0,0.0,3280.0,2566.52,713.48
OI10116002,ORD1045584,PROD10078,6,790.0,13.0,4123.8,2567.52,1556.28
OI10116003,ORD1045584,PROD10225,1,220.0,13.0,191.4,140.98,50.42
OI10116004,ORD1045585,PROD10051,1,4690.0,25.0,3517.5,2623.08,894.42
OI10116005,ORD1045585,PROD10236,1,7460.0,25.0,5595.0,6152.68,-557.68
OI10116006,ORD1045585,PROD10304,1,2940.0,25.0,2205.0,1925.57,279.43
OI10116007,ORD1045585,PROD10147,1,2290.0,25.0,1717.5,1339.67,377.83
OI10116008,ORD1045586,PROD10153,3,11880.0,0.0,35640.0,28506.3,7133.7
OI10116009,ORD1045586,PROD10246,2,66050.0,0.0,132100.0,113335.66,18764.34
OI10116010,ORD1045586,PROD10144,2,1380.0,0.0,2760.0,1695.96,1064.04
OI10116011,ORD1045586,PROD10124,3,280.0,1.5,827.4,631.26,196.14
OI10116012,ORD1045587,PROD10264,2,770.0,1.5,1516.9,1143.98,372.92
OI10116013,ORD1045588,PROD10521,3,12500.0,28.0,27000.0,29808.51,-2808.51
OI10116014,ORD1045588,PROD10163,2,2650.0,26.5,3895.5,4147.06,-251.56
OI10116015,ORD1045588,PROD10239,3,1870.0,25.0,4207.5,3800.58,406.92
OI10116016,ORD1045589,PROD10067,3,760.0,1.5,2245.8,1445.55,800.25
OI10116017,ORD1045589,PROD10418,1,1780.0,0.0,1780.0,1130.66,649.34
OI10116018,ORD1045590,PROD10408,4,940.0,0.0,3760.0,3317.48,442.52
OI10116019,ORD1045590,PROD10322,1,140.0,0.0,140.0,100.4,39.6
OI10116020,ORD1045591,PROD10301,4,32070.0,1.5,126355.8,111214.72,15141.08
OI10116021,ORD1045592,PROD10439,3,2730.0,11.5,7248.15,4967.85,2280.3
OI10116022,ORD1045592,PROD10469,1,250.0,10.0,225.0,194.5,30.5
OI10116023,ORD1045592,PROD10327,2,930.0,13.0,1618.2,1229.64,388.56
OI10116024,ORD1045593,PROD10163,1,2650.0,0.0,2650.0,2073.53,576.47
OI10116025,ORD1045593,PROD10434,2,170.0,1.5,334.9,245.54,89.36
OI10116026,ORD1045593,PROD10124,3,280.0,0.0,840.0,631.26,208.74
OI10116027,ORD1045594,PROD10148,2,1030.0,5.0,1957.0,1240.9,716.1
OI10116028,ORD1045594,PROD10469,1,250.0,5.0,237.5,194.5,43.0
OI10116029,ORD1045594,PROD10272,4,1090.0,8.0,4011.2,2853.04,1158.16
OI10116030,ORD1045594,PROD10231,2,5470.0,6.5,10228.9,6466.04,3762.86
OI10116031,ORD1045594,PROD10365,4,360.0,8.0,1324.8,975.72,349.08
OI10116032,ORD1045595,PROD10333,3,21190.0,10.0,57213.0,52255.86,4957.14
OI10116033,ORD1045595,PROD10458,3,4870.0,10.0,13149.0,8017.47,5131.53
OI10116034,ORD1045595,PROD10035,3,1570.0,10.0,4239.0,3416.46,822.54
OI10116035,ORD1045596,PROD10057,4,5660.0,33.0,15168.8,16015.04,-846.24
OI10116036,ORD1045596,PROD10129,3,3010.0,31.5,6185.55,6101.16,84.39
OI10116037,ORD1045596,PROD10246,2,66050.0,30.0,92470.0,113335.66,-20865.66
OI10116038,ORD1045596,PROD10403,2,2030.0,33.0,2720.2,2385.6,334.6
OI10116039,ORD1045596,PROD10193,1,650.0,33.0,435.5,415.97,19.53
OI10116040,ORD1045597,PROD10301,4,32070.0,8.0,118017.6,111214.72,6802.88
OI10116041,ORD1045597,PROD10521,3,12500.0,6.5,35062.5,29808.51,5253.99
OI10116042,ORD1045597,PROD10278,3,1060.0,5.0,3021.0,2565.72,455.28
OI10116043,ORD1045598,PROD10202,4,2300.0,10.0,8280.0,5468.0,2812.0
OI10116044,ORD1045599,PROD10112,3,1240.0,28.0,2678.4,2966.13,-287.73
OI10116045,ORD1045599,PROD10512,2,880.0,28.0,1267.2,1182.1,85.1
OI10116046,ORD1045599,PROD10366,2,330.0,28.0,475.2,403.46,71.74
OI10116047,ORD1045600,PROD10112,4,1240.0,31.5,3397.6,3954.84,-557.24
OI10116048,ORD1045601,PROD10510,5,1150.0,3.0,5577.5,3760.9,1816.6
OI10116049,ORD1045601,PROD10390,1,470.0,0.0,470.0,392.08,77.92
OI10116050,ORD1045601,PROD10341,1,1210.0,0.0,1210.0,719.53,490.47
OI10116051,ORD1045602,PROD10231,2,5470.0,1.5,10775.9,6466.04,4309.86
OI10116052,ORD1045602,PROD10152,2,4110.0,0.0,8220.0,7507.52,712.48
OI10116053,ORD1045603,PROD10030,4,3330.0,0.0,13320.0,10938.08,2381.92
OI10116054,ORD1045603,PROD10155,2,1160.0,0.0,2320.0,1765.72,554.28
OI10116055,ORD1045604,PROD10403,3,2030.0,0.0,6090.0,3578.4,2511.6
OI10116056,ORD1045604,PROD10145,2,4460.0,0.0,8920.0,7081.74,1838.26
OI10116057,ORD1045604,PROD10367,2,1140.0,0.0,2280.0,1328.66,951.34
OI10116058,ORD1045605,PROD10118,4,910.0,15.0,3094.0,2404.92,689.08
OI10116059,ORD1045605,PROD10516,3,160.0,16.5,400.8,309.54,91.26
OI10116060,ORD1045605,PROD10051,4,4690.0,15.0,15946.0,10492.32,5453.68
OI10116061,ORD1045605,PROD10112,2,1240.0,15.0,2108.0,1977.42,130.58
OI10116062,ORD1045606,PROD10349,3,16110.0,30.0,33831.0,39420.57,-5589.57
OI10116063,ORD1045606,PROD10341,2,1210.0,31.5,1657.7,1439.06,218.64
OI10116064,ORD1045606,PROD10112,3,1240.0,33.0,2492.4,2966.13,-473.73
OI10116065,ORD1045607,PROD10496,2,250.0,26.5,367.5,327.3,40.2
OI10116066,ORD1045607,PROD10327,2,930.0,28.0,1339.2,1229.64,109.56
OI10116067,ORD1045608,PROD10403,2,2030.0,6.5,3796.1,2385.6,1410.5
OI10116068,ORD1045609,PROD10375,4,210.0,0.0,840.0,660.88,179.12
OI10116069,ORD1045609,PROD10233,2,3440.0,0.0,6880.0,5352.92,1527.08
OI10116070,ORD1045610,PROD10101,3,780.0,10.0,2106.0,1678.98,427.02
OI10116071,ORD1045610,PROD10089,1,660.0,10.0,594.0,419.08,174.92
OI10116072,ORD1045610,PROD10112,3,1240.0,11.5,3292.2,2966.13,326.07
OI10116073,ORD1045611,PROD10101,2,780.0,3.0,1513.2,1119.32,393.88
OI10116074,ORD1045611,PROD10015,4,15690.0,3.0,60877.2,49022.88,11854.32
OI10116075,ORD1045612,PROD10156,2,90.0,21.5,141.3,152.16,-10.86
OI10116076,ORD1045612,PROD10231,1,5470.0,21.5,4293.95,3233.02,1060.93
OI10116077,ORD1045613,PROD10471,2,100.0,6.5,187.0,165.88,21.12
OI10116078,ORD1045613,PROD10071,2,10750.0,6.5,20102.5,17448.62,2653.88
OI10116079,ORD1045613,PROD10085,1,870.0,6.5,813.45,646.04,167.41
OI10116080,ORD1045614,PROD10255,6,570.0,23.0,2633.4,2255.22,378.18
OI10116081,ORD1045614,PROD10499,3,310.0,20.0,744.0,653.13,90.87
OI10116082,ORD1045614,PROD10072,2,15460.0,20.0,24736.0,28203.74,-3467.74
OI10116083,ORD1045614,PROD10137,3,300.0,23.0,693.0,778.08,-85.08
OI10116084,ORD1045614,PROD10269,3,180.0,20.0,432.0,361.38,70.62
OI10116085,ORD1045615,PROD10380,1,38970.0,30.0,27279.0,31768.49,-4489.49
OI10116086,ORD1045615,PROD10118,4,910.0,30.0,2548.0,2404.92,143.08
OI10116087,ORD1045615,PROD10192,2,590.0,33.0,790.6,881.82,-91.22
OI10116088,ORD1045615,PROD10269,2,180.0,31.5,246.6,240.92,5.68
OI10116089,ORD1045616,PROD10403,4,2030.0,10.0,7308.0,4771.2,2536.8
OI10116090,ORD1045616,PROD10382,2,700.0,10.0,1260.0,888.8,371.2
OI10116091,ORD1045616,PROD10503,1,1150.0,10.0,1035.0,707.9,327.1
OI10116092,ORD1045616,PROD10367,3,1140.0,10.0,3078.0,1992.99,1085.01
OI10116093,ORD1045617,PROD10119,2,2630.0,31.5,3603.1,3575.28,27.82
OI10116094,ORD1045618,PROD10212,1,8230.0,10.0,7407.0,6502.16,904.84
OI10116095,ORD1045618,PROD10392,4,8430.0,11.5,29842.2,23360.08,6482.12
OI10116096,ORD1045619,PROD10298,2,2210.0,0.0,4420.0,3039.84,1380.16
OI10116097,ORD1045619,PROD10101,2,780.0,0.0,1560.0,1119.32,440.68
OI10116098,ORD1045619,PROD10403,1,2030.0,0.0,2030.0,1192.8,837.2
OI10116099,ORD1045620,PROD10051,3,4690.0,30.0,9849.0,7869.24,1979.76
OI10116100,ORD1045620,PROD10004,1,370.0,30.0,259.0,250.98,8.02
OI10116101,ORD1045621,PROD10127,3,2510.0,3.0,7304.1,4445.04,2859.06
OI10116102,ORD1045621,PROD10367,1,1140.0,3.0,1105.8,664.33,441.47
OI10116103,ORD1045622,PROD10112,4,1240.0,6.5,4637.6,3954.84,682.76
OI10116104,ORD1045622,PROD10521,1,12500.0,6.5,11687.5,9936.17,1751.33
OI10116105,ORD1045622,PROD10374,1,930.0,6.5,869.55,660.21,209.34
OI10116106,ORD1045622,PROD10112,3,1240.0,5.0,3534.0,2966.13,567.87
OI10116107,ORD1045623,PROD10211,3,480.0,5.0,1368.0,1088.49,279.51
OI10116108,ORD1045623,PROD10280,3,460.0,8.0,1269.6,993.03,276.57
OI10116109,ORD1045623,PROD10258,2,1500.0,5.0,2850.0,1973.52,876.48
OI10116110,ORD1045623,PROD10392,2,8430.0,5.0,16017.0,11680.04,4336.96
OI10116111,ORD1045624,PROD10172,8,490.0,15.0,3332.0,3064.48,267.52
OI10116112,ORD1045624,PROD10499,3,310.0,15.0,790.5,653.13,137.37
OI10116113,ORD1045625,PROD10504,1,1080.0,1.5,1063.8,707.04,356.76
OI10116114,ORD1045625,PROD10112,2,1240.0,3.0,2405.6,1977.42,428.18
OI10116115,ORD1045626,PROD10304,1,2940.0,15.0,2499.0,1925.57,573.43
OI10116116,ORD1045626,PROD10203,3,12420.0,15.0,31671.0,32112.57,-441.57
OI10116117,ORD1045626,PROD10236,3,7460.0,15.0,19023.0,18458.04,564.96
OI10116118,ORD1045627,PROD10007,3,450.0,28.0,972.0,806.49,165.51
OI10116119,ORD1045628,PROD10498,2,2710.0,30.0,3794.0,3302.88,491.12
OI10116120,ORD1045628,PROD10236,1,7460.0,31.5,5110.1,6152.68,-1042.58
OI10116121,ORD1045629,PROD10327,5,930.0,0.0,4650.0,3074.1,1575.9
OI10116122,ORD1045630,PROD10440,2,340.0,30.0,476.0,524.52,-48.52
OI10116123,ORD1045630,PROD10070,3,1810.0,31.5,3719.55,3335.25,384.3
OI10116124,ORD1045630,PROD10031,3,3150.0,30.0,6615.0,5833.47,781.53
OI10116125,ORD1045631,PROD10385,2,420.0,30.0,588.0,700.22,-112.22
OI10116126,ORD1045631,PROD10499,2,310.0,31.5,424.7,435.42,-10.72
OI10116127,ORD1045631,PROD10174,1,4200.0,30.0,2940.0,3074.49,-134.49
OI10116128,ORD1045632,PROD10280,1,460.0,30.0,322.0,331.01,-9.01
OI10116129,ORD1045632,PROD10392,3,8430.0,33.0,16944.3,17520.06,-575.76
OI10116130,ORD1045633,PROD10490,2,1110.0,28.0,1598.4,1367.42,230.98
OI10116131,ORD1045633,PROD10267,1,1000.0,25.0,750.0,713.76,36.24
OI10116132,ORD1045633,PROD10264,1,770.0,25.0,577.5,571.99,5.51
OI10116133,ORD1045634,PROD10511,3,230.0,8.0,634.8,449.64,185.16
OI10116134,ORD1045634,PROD10365,3,360.0,5.0,1026.0,731.79,294.21
OI10116135,ORD1045635,PROD10072,5,15460.0,18.0,63386.0,70509.35,-7123.35
OI10116136,ORD1045635,PROD10418,2,1780.0,18.0,2919.2,2261.32,657.88
OI10116137,ORD1045635,PROD10417,1,2640.0,18.0,2164.8,2282.55,-117.75
OI10116138,ORD1045635,PROD10418,2,1780.0,16.5,2972.6,2261.32,711.28
OI10116139,ORD1045636,PROD10193,1,650.0,18.0,533.0,415.97,117.03
OI10116140,ORD1045636,PROD10085,1,870.0,15.0,739.5,646.04,93.46
OI10116141,ORD1045637,PROD10379,1,50.0,20.0,40.0,34.12,5.88
OI10116142,ORD1045637,PROD10499,2,310.0,20.0,496.0,435.42,60.58
OI10116143,ORD1045637,PROD10403,5,2030.0,20.0,8120.0,5964.0,2156.0
OI10116144,ORD1045638,PROD10417,1,2640.0,33.0,1768.8,2282.55,-513.75
OI10116145,ORD1045638,PROD10510,2,1150.0,33.0,1541.0,1504.36,36.64
OI10116146,ORD1045639,PROD10078,3,790.0,10.0,2133.0,1283.76,849.24
OI10116147,ORD1045639,PROD10488,2,1990.0,10.0,3582.0,2385.72,1196.28
OI10116148,ORD1045640,PROD10231,4,5470.0,15.0,18598.0,12932.08,5665.92
OI10116149,ORD1045640,PROD10335,2,1060.0,16.5,1770.2,1477.0,293.2
OI10116150,ORD1045640,PROD10285,4,370.0,18.0,1213.6,809.8,403.8
OI10116151,ORD1045641,PROD10269,2,180.0,15.0,306.0,240.92,65.08
OI10116152,ORD1045641,PROD10192,2,590.0,15.0,1003.0,881.82,121.18
OI10116153,ORD1045641,PROD10370,4,490.0,16.5,1636.6,1204.36,432.24
OI10116154,ORD1045642,PROD10020,3,220.0,33.0,442.2,492.03,-49.83
OI10116155,ORD1045642,PROD10152,1,4110.0,31.5,2815.35,3753.76,-938.41
OI10116156,ORD1045643,PROD10031,2,3150.0,5.0,5985.0,3888.98,2096.02
OI10116157,ORD1045644,PROD10509,3,1070.0,30.0,2247.0,2453.49,-206.49
OI10116158,ORD1045644,PROD10403,3,2030.0,31.5,4171.65,3578.4,593.25
OI10116159,ORD1045644,PROD10469,2,250.0,31.5,342.5,389.0,-46.5
OI10116160,ORD1045644,PROD10305,2,960.0,33.0,1286.4,1217.66,68.74
OI10116161,ORD1045645,PROD10392,2,8430.0,1.5,16607.1,11680.04,4927.06
OI10116162,ORD1045646,PROD10283,3,730.0,0.0,2190.0,1371.3,818.7
OI10116163,ORD1045646,PROD10203,3,12420.0,3.0,36142.2,32112.57,4029.63
OI10116164,ORD1045647,PROD10203,1,12420.0,10.0,11178.0,10704.19,473.81
OI10116165,ORD1045648,PROD10499,2,310.0,8.0,570.4,435.42,134.98
OI10116166,ORD1045649,PROD10528,1,240.0,31.5,164.4,154.28,10.12
OI10116167,ORD1045649,PROD10469,5,250.0,30.0,875.0,972.5,-97.5
OI10116168,ORD1045649,PROD10281,2,3920.0,30.0,5488.0,4256.38,1231.62
OI10116169,ORD1045649,PROD10549,2,860.0,30.0,1204.0,1250.0,-46.0
OI10116170,ORD1045650,PROD10435,2,47490.0,16.5,79308.3,76845.7,2462.6
OI10116171,ORD1045650,PROD10107,1,1500.0,16.5,1252.5,993.7,258.8
OI10116172,ORD1045651,PROD10239,3,1870.0,11.5,4964.85,3800.58,1164.27
OI10116173,ORD1045651,PROD10320,2,510.0,10.0,918.0,718.16,199.84
OI10116174,ORD1045651,PROD10192,1,590.0,13.0,513.3,440.91,72.39
OI10116175,ORD1045652,PROD10341,4,1210.0,30.0,3388.0,2878.12,509.88
OI10116176,ORD1045652,PROD10483,1,9280.0,30.0,6496.0,6094.21,401.79
OI10116177,ORD1045653,PROD10011,2,1170.0,15.0,1989.0,1408.78,580.22
OI10116178,ORD1045653,PROD10118,1,910.0,18.0,746.2,601.23,144.97
OI10116179,ORD1045653,PROD10413,5,2410.0,18.0,9881.0,9965.4,-84.4
OI10116180,ORD1045654,PROD10503,1,1150.0,25.0,862.5,707.9,154.6
OI10116181,ORD1045654,PROD10245,1,1130.0,25.0,847.5,795.05,52.45
OI10116182,ORD1045655,PROD10521,1,12500.0,20.0,10000.0,9936.17,63.83
OI10116183,ORD1045655,PROD10054,1,15730.0,21.5,12348.05,13051.61,-703.56
OI10116184,ORD1045656,PROD10488,1,1990.0,3.0,1930.3,1192.86,737.44
OI10116185,ORD1045656,PROD10333,4,21190.0,0.0,84760.0,69674.48,15085.52
OI10116186,ORD1045657,PROD10135,2,960.0,1.5,1891.2,1404.42,486.78
OI10116187,ORD1045657,PROD10101,2,780.0,0.0,1560.0,1119.32,440.68
OI10116188,ORD1045658,PROD10157,2,1880.0,26.5,2763.6,2481.46,282.14
OI10116189,ORD1045659,PROD10327,2,930.0,0.0,1860.0,1229.64,630.36
OI10116190,ORD1045659,PROD10058,3,73700.0,0.0,221100.0,190499.67,30600.33
OI10116191,ORD1045660,PROD10246,5,66050.0,1.5,325296.25,283339.15,41957.1
OI10116192,ORD1045660,PROD10203,1,12420.0,1.5,12233.7,10704.19,1529.51
OI10116193,ORD1045660,PROD10488,1,1990.0,0.0,1990.0,1192.86,797.14
OI10116194,ORD1045660,PROD10322,3,140.0,1.5,413.7,301.2,112.5
OI10116195,ORD1045660,PROD10484,3,4060.0,3.0,11814.6,10325.49,1489.11
OI10116196,ORD1045661,PROD10090,5,870.0,11.5,3849.75,3391.25,458.5
OI10116197,ORD1045661,PROD10376,2,5630.0,10.0,10134.0,9658.78,475.22
OI10116198,ORD1045661,PROD10498,1,2710.0,11.5,2398.35,1651.44,746.91
OI10116199,ORD1045661,PROD10031,3,3150.0,11.5,8363.25,5833.47,2529.78
OI10116200,ORD1045662,PROD10417,3,2640.0,10.0,7128.0,6847.65,280.35
OI10116201,ORD1045663,PROD10366,2,330.0,21.5,518.1,403.46,114.64
OI10116202,ORD1045663,PROD10064,4,2830.0,20.0,9056.0,8157.92,898.08
OI10116203,ORD1045663,PROD10499,2,310.0,23.0,477.4,435.42,41.98
OI10116204,ORD1045663,PROD10341,4,1210.0,20.0,3872.0,2878.12,993.88
OI10116205,ORD1045664,PROD10405,1,220.0,26.5,161.7,173.44,-11.74
OI10116206,ORD1045665,PROD10021,1,950.0,28.0,684.0,595.38,88.62
OI10116207,ORD1045666,PROD10112,1,1240.0,16.5,1035.4,988.71,46.69
OI10116208,ORD1045667,PROD10510,3,1150.0,33.0,2311.5,2256.54,54.96
OI10116209,ORD1045667,PROD10203,2,12420.0,33.0,16642.8,21408.38,-4765.58
OI10116210,ORD1045668,PROD10311,1,600.0,25.0,450.0,496.08,-46.08
OI10116211,ORD1045668,PROD10000,2,220.0,26.5,323.4,347.76,-24.36
OI10116212,ORD1045668,PROD10246,1,66050.0,25.0,49537.5,56667.83,-7130.33
OI10116213,ORD1045669,PROD10269,3,180.0,6.5,504.9,361.38,143.52
OI10116214,ORD1045669,PROD10203,1,12420.0,8.0,11426.4,10704.19,722.21
OI10116215,ORD1045670,PROD10418,2,1780.0,3.0,3453.2,2261.32,1191.88
OI10116216,ORD1045670,PROD10282,3,5820.0,1.5,17198.1,13709.22,3488.88
OI10116217,ORD1045671,PROD10499,2,310.0,21.5,486.7,435.42,51.28
OI10116218,ORD1045671,PROD10039,2,6680.0,20.0,10688.0,10352.4,335.6
OI10116219,ORD1045671,PROD10166,3,75970.0,20.0,182328.0,199390.17,-17062.17
OI10116220,ORD1045671,PROD10367,1,1140.0,21.5,894.9,664.33,230.57
OI10116221,ORD1045672,PROD10345,4,1110.0,33.0,2974.8,3407.12,-432.32
OI10116222,ORD1045672,PROD10503,2,1150.0,31.5,1575.5,1415.8,159.7
OI10116223,ORD1045672,PROD10236,2,7460.0,30.0,10444.0,12305.36,-1861.36
OI10116224,ORD1045672,PROD10004,4,370.0,30.0,1036.0,1003.92,32.08
OI10116225,ORD1045673,PROD10180,4,7760.0,5.0,29488.0,27602.0,1886.0
OI10116226,ORD1045674,PROD10086,4,80.0,23.0,246.4,279.24,-32.84
OI10116227,ORD1045675,PROD10202,3,2300.0,1.5,6796.5,4101.0,2695.5
OI10116228,ORD1045675,PROD10150,2,260.0,0.0,520.0,327.94,192.06
OI10116229,ORD1045675,PROD10392,1,8430.0,0.0,8430.0,5840.02,2589.98
OI10116230,ORD1045675,PROD10465,2,3390.0,3.0,6576.6,4424.94,2151.66
OI10116231,ORD1045675,PROD10510,1,1150.0,0.0,1150.0,752.18,397.82
OI10116232,ORD1045676,PROD10153,2,11880.0,10.0,21384.0,19004.2,2379.8
OI10116233,ORD1045676,PROD10210,3,610.0,13.0,1592.1,1291.14,300.96
OI10116234,ORD1045676,PROD10259,3,7310.0,11.5,19408.05,16983.09,2424.96
OI10116235,ORD1045677,PROD10062,3,1820.0,3.0,5296.2,3691.68,1604.52
OI10116236,ORD1045677,PROD10118,2,910.0,0.0,1820.0,1202.46,617.54
OI10116237,ORD1045678,PROD10358,5,350.0,5.0,1662.5,1054.9,607.6
OI10116238,ORD1045678,PROD10006,2,4790.0,8.0,8813.6,6892.4,1921.2
OI10116239,ORD1045678,PROD10327,1,930.0,5.0,883.5,614.82,268.68
OI10116240,ORD1045679,PROD10051,1,4690.0,5.0,4455.5,2623.08,1832.42
OI10116241,ORD1045680,PROD10437,3,190.0,0.0,570.0,461.22,108.78
OI10116242,ORD1045680,PROD10236,2,7460.0,1.5,14696.2,12305.36,2390.84
OI10116243,ORD1045680,PROD10011,3,1170.0,3.0,3404.7,2113.17,1291.53
OI10116244,ORD1045681,PROD10370,2,490.0,5.0,931.0,602.18,328.82
OI10116245,ORD1045682,PROD10057,2,5660.0,0.0,11320.0,8007.52,3312.48
OI10116246,ORD1045683,PROD10077,7,1300.0,25.0,6825.0,5779.83,1045.17
OI10116247,ORD1045683,PROD10488,2,1990.0,25.0,2985.0,2385.72,599.28
OI10116248,ORD1045683,PROD10509,2,1070.0,28.0,1540.8,1635.66,-94.86
OI10116249,ORD1045684,PROD10365,2,360.0,20.0,576.0,487.86,88.14
OI10116250,ORD1045684,PROD10305,4,960.0,20.0,3072.0,2435.32,636.68
OI10116251,ORD1045684,PROD10403,1,2030.0,23.0,1563.1,1192.8,370.3
OI10116252,ORD1045684,PROD10211,2,480.0,23.0,739.2,725.66,13.54
OI10116253,ORD1045685,PROD10341,1,1210.0,20.0,968.0,719.53,248.47
OI10116254,ORD1045685,PROD10481,2,5060.0,20.0,8096.0,6319.18,1776.82
OI10116255,ORD1045685,PROD10403,3,2030.0,23.0,4689.3,3578.4,1110.9
OI10116256,ORD1045685,PROD10341,2,1210.0,20.0,1936.0,1439.06,496.94
OI10116257,ORD1045685,PROD10527,1,16480.0,23.0,12689.6,13310.83,-621.23
OI10116258,ORD1045686,PROD10153,2,11880.0,28.0,17107.2,19004.2,-1897.0
OI10116259,ORD1045686,PROD10246,3,66050.0,25.0,148612.5,170003.49,-21390.99
OI10116260,ORD1045686,PROD10366,2,330.0,25.0,495.0,403.46,91.54
OI10116261,ORD1045687,PROD10322,2,140.0,31.5,191.8,200.8,-9.0
OI10116262,ORD1045688,PROD10258,3,1500.0,5.0,4275.0,2960.28,1314.72
OI10116263,ORD1045688,PROD10324,5,100.0,8.0,460.0,404.2,55.8
