review_id,order_id,customer_id,product_id,review_date,rating,review_sentiment,verified_purchase
REV139347,ORD1050951,CUST108545,PROD10368,2025-05-13,5,Positive,True
REV139348,ORD1050951,CUST108545,PROD10051,2025-05-20,3,Neutral,True
REV139349,ORD1050954,CUST108160,PROD10203,2025-12-31,3,Neutral,False
REV139350,ORD1050955,CUST123897,PROD10112,2025-04-06,4,Positive,True
REV139351,ORD1050956,CUST121238,PROD10009,2023-03-22,3,Neutral,True
REV139352,ORD1050957,CUST119015,PROD10483,2023-09-10,4,Positive,True
REV139353,ORD1050959,CUST116642,PROD10453,2025-12-31,4,Positive,True
REV139354,ORD1050963,CUST114693,PROD10078,2025-03-13,4,Positive,True
REV139355,ORD1050964,CUST104719,PROD10047,2025-11-23,4,Positive,True
REV139356,ORD1050965,CUST115964,PROD10528,2025-04-04,3,Neutral,True
REV139357,ORD1050966,CUST113442,PROD10429,2025-12-10,3,Neutral,True
REV139358,ORD1050966,CUST113442,PROD10469,2025-12-27,3,Neutral,True
REV139359,ORD1050967,CUST116307,PROD10018,2023-12-05,4,Positive,True
REV139360,ORD1050968,CUST106228,PROD10155,2025-09-26,3,Neutral,True
REV139361,ORD1050968,CUST106228,PROD10375,2025-09-27,4,Positive,True
REV139362,ORD1050974,CUST115951,PROD10176,2024-02-14,4,Positive,True
REV139363,ORD1050974,CUST115951,PROD10469,2024-02-14,5,Positive,True
REV139364,ORD1050978,CUST104401,PROD10153,2025-03-06,4,Positive,True
REV139365,ORD1050978,CUST104401,PROD10035,2025-02-22,5,Positive,True
REV139366,ORD1050979,CUST114512,PROD10254,2023-10-31,4,Positive,True
REV139367,ORD1050981,CUST111217,PROD10246,2024-07-31,3,Neutral,True
REV139368,ORD1050982,CUST120355,PROD10244,2023-03-16,3,Neutral,True
REV139369,ORD1050982,CUST120355,PROD10003,2023-02-24,3,Neutral,True
REV139370,ORD1050982,CUST120355,PROD10341,2023-02-25,1,Negative,True
REV139371,ORD1050983,CUST100821,PROD10548,2023-07-18,5,Positive,True
REV139372,ORD1050984,CUST117286,PROD10417,2025-06-20,4,Positive,True
REV139373,ORD1050986,CUST119767,PROD10230,2025-02-02,3,Neutral,True
REV139374,ORD1050989,CUST123359,PROD10216,2023-12-10,4,Positive,True
REV139375,ORD1050994,CUST104251,PROD10169,2023-07-30,4,Positive,True
REV139376,ORD1050996,CUST104511,PROD10488,2023-04-21,4,Positive,True
REV139377,ORD1051004,CUST102265,PROD10078,2024-03-30,5,Positive,True
REV139378,ORD1051006,CUST110523,PROD10019,2023-08-31,4,Positive,True
REV139379,ORD1051009,CUST113085,PROD10112,2023-12-25,3,Neutral,True
REV139380,ORD1051010,CUST107893,PROD10231,2024-09-28,3,Neutral,True
REV139381,ORD1051010,CUST107893,PROD10153,2024-09-30,4,Positive,True
REV139382,ORD1051011,CUST101461,PROD10380,2023-08-24,4,Positive,True
REV139383,ORD1051011,CUST101461,PROD10432,2023-08-28,2,Negative,True
REV139384,ORD1051011,CUST101461,PROD10333,2023-08-21,4,Positive,True
REV139385,ORD1051011,CUST101461,PROD10101,2023-08-29,5,Positive,True
REV139386,ORD1051014,CUST105396,PROD10332,2024-01-04,5,Positive,True
REV139387,ORD1051016,CUST119985,PROD10510,2025-10-24,3,Neutral,True
REV139388,ORD1051016,CUST119985,PROD10101,2025-11-04,4,Positive,True
REV139389,ORD1051017,CUST113137,PROD10535,2023-02-20,4,Positive,True
REV139390,ORD1051017,CUST113137,PROD10258,2023-01-31,5,Positive,True
REV139391,ORD1051019,CUST103500,PROD10335,2025-09-03,3,Neutral,True
REV139392,ORD1051019,CUST103500,PROD10051,2025-09-06,5,Positive,True
REV139393,ORD1051021,CUST112704,PROD10355,2023-11-29,4,Positive,True
REV139394,ORD1051022,CUST120022,PROD10353,2023-06-02,4,Positive,True
REV139395,ORD1051022,CUST120022,PROD10225,2023-06-08,3,Neutral,True
REV139396,ORD1051022,CUST120022,PROD10176,2023-06-02,4,Positive,True
REV139397,ORD1051023,CUST111589,PROD10366,2023-08-23,2,Negative,True
REV139398,ORD1051023,CUST111589,PROD10072,2023-08-25,3,Neutral,True
REV139399,ORD1051024,CUST101783,PROD10109,2024-11-15,5,Positive,True
REV139400,ORD1051024,CUST101783,PROD10255,2024-11-26,3,Neutral,True
REV139401,ORD1051026,CUST115935,PROD10331,2023-02-21,3,Neutral,True
REV139402,ORD1051026,CUST115935,PROD10157,2023-02-22,4,Positive,True
REV139403,ORD1051027,CUST123180,PROD10425,2025-03-21,2,Negative,True
REV139404,ORD1051028,CUST114347,PROD10078,2024-10-16,4,Positive,True
REV139405,ORD1051030,CUST110100,PROD10406,2025-12-31,3,Neutral,True
REV139406,ORD1051031,CUST114645,PROD10030,2025-10-04,3,Neutral,True
REV139407,ORD1051032,CUST119371,PROD10200,2025-07-30,4,Positive,True
REV139408,ORD1051032,CUST119371,PROD10127,2025-07-27,4,Positive,True
REV139409,ORD1051032,CUST119371,PROD10225,2025-08-07,5,Positive,True
REV139410,ORD1051033,CUST113652,PROD10387,2023-05-21,5,Positive,True
REV139411,ORD1051035,CUST102159,PROD10509,2023-05-18,3,Neutral,True
REV139412,ORD1051035,CUST102159,PROD10254,2023-05-16,4,Positive,False
REV139413,ORD1051037,CUST109648,PROD10101,2025-01-16,4,Positive,True
REV139414,ORD1051037,CUST109648,PROD10007,2025-01-26,3,Neutral,True
REV139415,ORD1051038,CUST123360,PROD10177,2023-10-06,1,Negative,True
REV139416,ORD1051038,CUST123360,PROD10046,2023-10-04,3,Neutral,True
REV139417,ORD1051040,CUST115662,PROD10209,2023-06-26,3,Neutral,True
REV139418,ORD1051040,CUST115662,PROD10186,2023-07-13,2,Negative,True
REV139419,ORD1051042,CUST120893,PROD10499,2024-03-07,3,Neutral,True
REV139420,ORD1051042,CUST120893,PROD10469,2024-03-07,5,Positive,True
REV139421,ORD1051042,CUST120893,PROD10478,2024-03-01,4,Positive,True
REV139422,ORD1051045,CUST104725,PROD10004,2023-03-18,5,Positive,True
REV139423,ORD1051046,CUST103435,PROD10316,2024-11-14,4,Positive,True
REV139424,ORD1051048,CUST102212,PROD10327,2023-05-08,4,Positive,True
REV139425,ORD1051050,CUST120181,PROD10366,2025-08-06,4,Positive,True
REV139426,ORD1051052,CUST106580,PROD10503,2025-12-31,5,Positive,True
REV139427,ORD1051055,CUST100687,PROD10078,2024-01-22,4,Positive,True
REV139428,ORD1051056,CUST103838,PROD10126,2025-11-18,4,Positive,True
REV139429,ORD1051057,CUST118336,PROD10006,2025-08-16,4,Positive,True
REV139430,ORD1051061,CUST112916,PROD10341,2024-11-25,4,Positive,True
REV139431,ORD1051062,CUST108304,PROD10322,2023-03-15,4,Positive,True
REV139432,ORD1051064,CUST112752,PROD10438,2024-01-27,4,Positive,True
REV139433,ORD1051071,CUST105844,PROD10327,2025-10-31,5,Positive,True
REV139434,ORD1051073,CUST100166,PROD10078,2024-09-12,4,Positive,True
REV139435,ORD1051073,CUST100166,PROD10076,2024-09-03,2,Negative,True
REV139436,ORD1051074,CUST105323,PROD10358,2025-12-31,5,Positive,True
REV139437,ORD1051075,CUST109180,PROD10511,2023-08-01,4,Positive,True
REV139438,ORD1051076,CUST114680,PROD10366,2023-11-06,4,Positive,True
REV139439,ORD1051077,CUST107458,PROD10403,2024-03-14,4,Positive,True
REV139440,ORD1051077,CUST107458,PROD10066,2024-03-12,3,Neutral,True
REV139441,ORD1051079,CUST107463,PROD10392,2025-03-02,3,Neutral,True
REV139442,ORD1051080,CUST123494,PROD10072,2025-12-31,5,Positive,True
REV139443,ORD1051080,CUST123494,PROD10392,2025-12-31,3,Neutral,True
REV139444,ORD1051083,CUST100204,PROD10225,2025-08-03,4,Positive,True
REV139445,ORD1051084,CUST115325,PROD10048,2024-12-08,2,Negative,True
REV139446,ORD1051098,CUST109708,PROD10289,2025-11-29,4,Positive,True
REV139447,ORD1051100,CUST111483,PROD10280,2024-12-26,4,Positive,True
REV139448,ORD1051101,CUST116764,PROD10322,2025-08-29,4,Positive,True
REV139449,ORD1051101,CUST116764,PROD10019,2025-09-11,4,Positive,False
REV139450,ORD1051103,CUST116821,PROD10484,2024-12-26,5,Positive,True
REV139451,ORD1051104,CUST123288,PROD10081,2025-12-23,4,Positive,True
REV139452,ORD1051105,CUST103707,PROD10246,2024-02-28,3,Neutral,True
REV139453,ORD1051106,CUST116830,PROD10214,2025-06-11,5,Positive,True
REV139454,ORD1051106,CUST116830,PROD10236,2025-06-12,4,Positive,True
REV139455,ORD1051107,CUST103254,PROD10488,2023-05-02,3,Neutral,True
REV139456,ORD1051107,CUST103254,PROD10392,2023-05-15,3,Neutral,True
REV139457,ORD1051108,CUST118310,PROD10006,2024-10-20,4,Positive,True
REV139458,ORD1051109,CUST116696,PROD10427,2025-05-05,3,Neutral,True
REV139459,ORD1051109,CUST116696,PROD10112,2025-05-17,5,Positive,True
REV139460,ORD1051110,CUST101797,PROD10520,2024-06-10,4,Positive,True
REV139461,ORD1051110,CUST101797,PROD10112,2024-06-04,4,Positive,True
REV139462,ORD1051112,CUST106591,PROD10459,2024-04-21,2,Negative,True
REV139463,ORD1051113,CUST114872,PROD10225,2025-06-12,3,Neutral,True
REV139464,ORD1051114,CUST120751,PROD10203,2025-07-25,4,Positive,True
REV139465,ORD1051115,CUST107627,PROD10305,2023-10-12,5,Positive,True
REV139466,ORD1051119,CUST116216,PROD10480,2025-10-25,4,Positive,True
REV139467,ORD1051119,CUST116216,PROD10246,2025-11-12,5,Positive,True
REV139468,ORD1051120,CUST114706,PROD10236,2024-06-17,4,Positive,True
REV139469,ORD1051120,CUST114706,PROD10489,2024-06-26,3,Neutral,True
REV139470,ORD1051121,CUST106690,PROD10264,2025-09-26,4,Positive,False
REV139471,ORD1051121,CUST106690,PROD10367,2025-09-24,5,Positive,True
REV139472,ORD1051122,CUST110115,PROD10131,2023-05-20,3,Neutral,True
REV139473,ORD1051123,CUST118434,PROD10387,2025-06-25,3,Neutral,True
REV139474,ORD1051123,CUST118434,PROD10469,2025-06-29,4,Positive,True
REV139475,ORD1051124,CUST114767,PROD10230,2025-12-31,2,Negative,True
REV139476,ORD1051126,CUST101758,PROD10425,2023-10-28,4,Positive,True
REV139477,ORD1051127,CUST124164,PROD10343,2024-12-02,3,Neutral,True
REV139478,ORD1051127,CUST124164,PROD10209,2024-12-16,3,Neutral,True
REV139479,ORD1051128,CUST104824,PROD10434,2024-08-22,4,Positive,True
REV139480,ORD1051128,CUST104824,PROD10349,2024-08-25,3,Neutral,True
REV139481,ORD1051129,CUST124520,PROD10549,2025-08-29,4,Positive,True
REV139482,ORD1051129,CUST124520,PROD10152,2025-08-26,3,Neutral,True
REV139483,ORD1051130,CUST100601,PROD10502,2024-11-15,3,Neutral,True
REV139484,ORD1051131,CUST120046,PROD10367,2025-08-24,4,Positive,True
REV139485,ORD1051131,CUST120046,PROD10135,2025-08-19,3,Neutral,True
REV139486,ORD1051136,CUST100940,PROD10374,2025-02-24,3,Neutral,True
REV139487,ORD1051136,CUST100940,PROD10020,2025-02-09,3,Neutral,True
REV139488,ORD1051140,CUST107567,PROD10129,2024-03-01,4,Positive,True
REV139489,ORD1051141,CUST108164,PROD10518,2024-06-06,5,Positive,True
REV139490,ORD1051143,CUST121515,PROD10306,2024-11-11,4,Positive,True
REV139491,ORD1051144,CUST124567,PROD10392,2025-12-30,3,Neutral,True
REV139492,ORD1051146,CUST105696,PROD10524,2024-11-26,3,Neutral,True
REV139493,ORD1051147,CUST100693,PROD10316,2024-05-19,4,Positive,True
REV139494,ORD1051148,CUST102470,PROD10516,2025-02-09,4,Positive,True
REV139495,ORD1051148,CUST102470,PROD10218,2025-02-06,3,Neutral,True
REV139496,ORD1051149,CUST107669,PROD10506,2025-06-03,4,Positive,True
REV139497,ORD1051149,CUST107669,PROD10237,2025-05-16,5,Positive,True
REV139498,ORD1051152,CUST104232,PROD10527,2024-06-05,2,Negative,True
REV139499,ORD1051153,CUST105412,PROD10067,2025-05-31,4,Positive,True
REV139500,ORD1051156,CUST118338,PROD10489,2023-03-23,4,Positive,True
REV139501,ORD1051157,CUST104882,PROD10488,2025-11-05,4,Positive,True
REV139502,ORD1051160,CUST112561,PROD10151,2024-03-14,5,Positive,True
REV139503,ORD1051160,CUST112561,PROD10078,2024-02-27,4,Positive,True
REV139504,ORD1051162,CUST118232,PROD10488,2024-03-26,2,Negative,True
REV139505,ORD1051162,CUST118232,PROD10244,2024-04-13,3,Neutral,True
REV139506,ORD1051163,CUST104528,PROD10403,2025-09-12,3,Neutral,True
REV139507,ORD1051164,CUST115625,PROD10210,2024-08-01,5,Positive,True
REV139508,ORD1051164,CUST115625,PROD10380,2024-07-23,3,Neutral,True
REV139509,ORD1051167,CUST121130,PROD10403,2024-11-08,3,Neutral,True
REV139510,ORD1051168,CUST112385,PROD10549,2024-01-07,5,Positive,True
REV139511,ORD1051169,CUST114694,PROD10346,2024-02-18,3,Neutral,True
REV139512,ORD1051173,CUST121420,PROD10429,2025-03-15,5,Positive,True
REV139513,ORD1051173,CUST121420,PROD10149,2025-04-05,4,Positive,True
REV139514,ORD1051173,CUST121420,PROD10341,2025-03-24,4,Positive,True
REV139515,ORD1051174,CUST101963,PROD10392,2024-08-19,2,Negative,True
REV139516,ORD1051174,CUST101963,PROD10469,2024-08-31,4,Positive,True
REV139517,ORD1051175,CUST120914,PROD10269,2023-10-30,3,Neutral,True
REV139518,ORD1051175,CUST120914,PROD10211,2023-11-06,3,Neutral,True
REV139519,ORD1051176,CUST111653,PROD10488,2025-12-01,4,Positive,True
REV139520,ORD1051176,CUST111653,PROD10524,2025-12-01,4,Positive,True
REV139521,ORD1051177,CUST120342,PROD10155,2024-09-24,4,Positive,True
REV139522,ORD1051178,CUST109980,PROD10018,2023-10-02,5,Positive,True
REV139523,ORD1051179,CUST120946,PROD10535,2023-05-14,3,Neutral,True
REV139524,ORD1051181,CUST121928,PROD10322,2023-09-10,3,Neutral,True
REV139525,ORD1051182,CUST115498,PROD10112,2023-05-11,4,Positive,True
REV139526,ORD1051186,CUST120846,PROD10489,2024-02-02,3,Neutral,True
REV139527,ORD1051186,CUST120846,PROD10408,2024-01-28,3,Neutral,True
REV139528,ORD1051187,CUST115592,PROD10038,2025-09-25,3,Neutral,True
REV139529,ORD1051188,CUST122361,PROD10236,2025-11-19,5,Positive,True
REV139530,ORD1051189,CUST124819,PROD10428,2023-08-29,5,Positive,True
REV139531,ORD1051192,CUST102995,PROD10049,2024-02-28,2,Negative,True
REV139532,ORD1051192,CUST102995,PROD10231,2024-02-24,4,Positive,True
REV139533,ORD1051193,CUST108152,PROD10488,2024-06-10,3,Neutral,True
REV139534,ORD1051194,CUST121143,PROD10038,2025-11-23,5,Positive,True
REV139535,ORD1051194,CUST121143,PROD10416,2025-12-02,4,Positive,True
REV139536,ORD1051195,CUST117947,PROD10101,2025-09-09,4,Positive,True
REV139537,ORD1051196,CUST111021,PROD10057,2025-04-18,4,Positive,True
REV139538,ORD1051196,CUST111021,PROD10177,2025-04-28,2,Negative,True
REV139539,ORD1051198,CUST108564,PROD10322,2025-03-31,4,Positive,True
REV139540,ORD1051199,CUST122661,PROD10517,2025-08-27,2,Negative,True
REV139541,ORD1051199,CUST122661,PROD10230,2025-09-11,2,Negative,True
REV139542,ORD1051200,CUST121977,PROD10031,2024-02-03,4,Positive,True
REV139543,ORD1051200,CUST121977,PROD10023,2024-01-28,3,Neutral,True
REV139544,ORD1051200,CUST121977,PROD10304,2024-02-04,3,Neutral,True
REV139545,ORD1051201,CUST115944,PROD10031,2024-08-28,4,Positive,True
REV139546,ORD1051202,CUST100420,PROD10299,2025-10-16,4,Positive,True
REV139547,ORD1051202,CUST100420,PROD10044,2025-10-11,4,Positive,True
REV139548,ORD1051203,CUST102522,PROD10002,2024-05-12,4,Positive,True
REV139549,ORD1051208,CUST123705,PROD10367,2025-12-21,4,Positive,True
REV139550,ORD1051210,CUST102643,PROD10064,2025-06-11,2,Negative,True
REV139551,ORD1051211,CUST102433,PROD10112,2024-12-25,3,Neutral,True
REV139552,ORD1051212,CUST102269,PROD10358,2023-08-04,4,Positive,True
REV139553,ORD1051213,CUST115953,PROD10325,2025-11-18,3,Neutral,True
REV139554,ORD1051215,CUST115136,PROD10144,2023-08-08,5,Positive,True
REV139555,ORD1051217,CUST121946,PROD10541,2025-12-31,4,Positive,True
REV139556,ORD1051219,CUST106630,PROD10341,2023-12-11,4,Positive,True
REV139557,ORD1051222,CUST120973,PROD10099,2025-11-03,4,Positive,True
REV139558,ORD1051223,CUST106263,PROD10118,2025-12-31,5,Positive,True
REV139559,ORD1051229,CUST112417,PROD10510,2024-12-27,2,Negative,True
REV139560,ORD1051229,CUST112417,PROD10335,2025-01-13,4,Positive,True
REV139561,ORD1051234,CUST102613,PROD10176,2025-07-01,5,Positive,True
REV139562,ORD1051234,CUST102613,PROD10072,2025-06-27,5,Positive,True
REV139563,ORD1051234,CUST102613,PROD10446,2025-06-18,3,Neutral,True
REV139564,ORD1051235,CUST103076,PROD10510,2024-07-10,4,Positive,True
REV139565,ORD1051236,CUST105834,PROD10192,2025-08-25,3,Neutral,True
REV139566,ORD1051237,CUST123628,PROD10031,2024-11-16,4,Positive,True
REV139567,ORD1051237,CUST123628,PROD10499,2024-11-28,3,Neutral,True
REV139568,ORD1051238,CUST117061,PROD10254,2025-05-27,4,Positive,True
REV139569,ORD1051240,CUST117355,PROD10117,2025-08-09,5,Positive,True
REV139570,ORD1051240,CUST117355,PROD10392,2025-08-23,4,Positive,True
REV139571,ORD1051240,CUST117355,PROD10246,2025-08-13,3,Neutral,True
REV139572,ORD1051244,CUST124741,PROD10026,2023-10-22,4,Positive,True
REV139573,ORD1051244,CUST124741,PROD10496,2023-11-16,4,Positive,True
REV139574,ORD1051246,CUST102616,PROD10304,2023-07-18,2,Negative,False
REV139575,ORD1051247,CUST100383,PROD10002,2025-12-31,2,Negative,True
REV139576,ORD1051248,CUST111793,PROD10049,2024-05-11,4,Positive,True
REV139577,ORD1051248,CUST111793,PROD10488,2024-04-22,3,Neutral,True
REV139578,ORD1051253,CUST119088,PROD10434,2025-10-26,3,Neutral,True
REV139579,ORD1051254,CUST104225,PROD10332,2025-12-13,2,Negative,True
REV139580,ORD1051254,CUST104225,PROD10210,2025-12-25,2,Negative,True
REV139581,ORD1051255,CUST117325,PROD10403,2024-01-27,4,Positive,True
REV139582,ORD1051255,CUST117325,PROD10425,2024-01-16,5,Positive,True
REV139583,ORD1051256,CUST105160,PROD10070,2023-06-10,3,Neutral,True
REV139584,ORD1051256,CUST105160,PROD10194,2023-06-12,2,Negative,True
REV139585,ORD1051256,CUST105160,PROD10148,2023-06-12,4,Positive,True
REV139586,ORD1051258,CUST108321,PROD10236,2025-07-12,2,Negative,True
REV139587,ORD1051259,CUST106899,PROD10258,2025-02-12,4,Positive,True
REV139588,ORD1051260,CUST103400,PROD10322,2023-06-04,3,Neutral,False
REV139589,ORD1051262,CUST115436,PROD10341,2023-10-12,3,Neutral,True
REV139590,ORD1051262,CUST115436,PROD10078,2023-10-08,2,Negative,True
REV139591,ORD1051264,CUST108120,PROD10118,2025-03-09,5,Positive,True
REV139592,ORD1051266,CUST118479,PROD10023,2025-01-19,4,Positive,True
REV139593,ORD1051268,CUST122256,PROD10031,2025-12-16,5,Positive,True
REV139594,ORD1051269,CUST107395,PROD10041,2023-06-10,3,Neutral,True
REV139595,ORD1051272,CUST110988,PROD10509,2025-12-18,1,Negative,True
REV139596,ORD1051273,CUST100387,PROD10436,2023-11-12,4,Positive,True
REV139597,ORD1051277,CUST100068,PROD10341,2023-06-11,3,Neutral,True
REV139598,ORD1051284,CUST102296,PROD10052,2024-11-18,3,Neutral,True
REV139599,ORD1051293,CUST105225,PROD10535,2023-05-31,4,Positive,True
REV139600,ORD1051294,CUST121038,PROD10210,2025-09-02,4,Positive,True
REV139601,ORD1051294,CUST121038,PROD10073,2025-09-24,2,Negative,True
REV139602,ORD1051297,CUST116620,PROD10101,2025-09-02,5,Positive,True
REV139603,ORD1051299,CUST101559,PROD10148,2025-12-28,5,Positive,True
REV139604,ORD1051300,CUST114438,PROD10031,2025-08-30,5,Positive,True
REV139605,ORD1051301,CUST107308,PROD10374,2025-10-09,5,Positive,True
REV139606,ORD1051301,CUST107308,PROD10405,2025-10-11,3,Neutral,False
REV139607,ORD1051302,CUST111474,PROD10095,2025-12-25,4,Positive,True
REV139608,ORD1051304,CUST123895,PROD10322,2024-08-02,3,Neutral,True
REV139609,ORD1051304,CUST123895,PROD10509,2024-07-27,3,Neutral,True
REV139610,ORD1051304,CUST123895,PROD10157,2024-07-31,4,Positive,True
REV139611,ORD1051309,CUST103191,PROD10417,2025-12-24,2,Negative,False
REV139612,ORD1051310,CUST120141,PROD10269,2024-06-19,3,Neutral,True
REV139613,ORD1051315,CUST116731,PROD10417,2025-06-20,3,Neutral,True
REV139614,ORD1051315,CUST116731,PROD10301,2025-07-13,5,Positive,True
REV139615,ORD1051316,CUST112740,PROD10210,2025-06-10,3,Neutral,True
REV139616,ORD1051316,CUST112740,PROD10007,2025-05-22,5,Positive,True
REV139617,ORD1051317,CUST115891,PROD10019,2024-11-17,3,Neutral,True
REV139618,ORD1051317,CUST115891,PROD10453,2024-11-11,5,Positive,True
REV139619,ORD1051318,CUST110613,PROD10279,2023-05-20,4,Positive,True
REV139620,ORD1051319,CUST108806,PROD10367,2024-08-19,3,Neutral,True
REV139621,ORD1051320,CUST112625,PROD10258,2025-11-29,4,Positive,True
REV139622,ORD1051321,CUST114622,PROD10215,2024-06-25,4,Positive,True
REV139623,ORD1051323,CUST102919,PROD10172,2023-04-30,4,Positive,True
REV139624,ORD1051324,CUST103474,PROD10112,2025-09-17,5,Positive,True
REV139625,ORD1051325,CUST112477,PROD10041,2024-09-06,3,Neutral,True
REV139626,ORD1051325,CUST112477,PROD10249,2024-09-04,3,Neutral,True
REV139627,ORD1051327,CUST123165,PROD10051,2025-12-26,4,Positive,True
REV139628,ORD1051327,CUST123165,PROD10174,2025-12-28,4,Positive,True
REV139629,ORD1051328,CUST109722,PROD10510,2025-05-06,3,Neutral,True
REV139630,ORD1051333,CUST102970,PROD10499,2025-06-19,3,Neutral,True
REV139631,ORD1051333,CUST102970,PROD10462,2025-06-26,4,Positive,True
REV139632,ORD1051334,CUST106408,PROD10312,2025-05-24,3,Neutral,True
REV139633,ORD1051337,CUST101128,PROD10064,2024-05-28,3,Neutral,True
REV139634,ORD1051338,CUST122415,PROD10203,2024-08-17,3,Neutral,True
REV139635,ORD1051338,CUST122415,PROD10312,2024-08-14,5,Positive,True
REV139636,ORD1051342,CUST100535,PROD10499,2025-12-17,4,Positive,True
REV139637,ORD1051350,CUST104397,PROD10341,2023-06-24,3,Neutral,True
REV139638,ORD1051351,CUST120306,PROD10385,2024-06-10,4,Positive,True
REV139639,ORD1051351,CUST120306,PROD10484,2024-06-02,5,Positive,True
REV139640,ORD1051352,CUST100936,PROD10155,2024-06-27,4,Positive,True
REV139641,ORD1051352,CUST100936,PROD10417,2024-07-05,3,Neutral,True
REV139642,ORD1051352,CUST100936,PROD10488,2024-07-20,4,Positive,True
REV139643,ORD1051356,CUST119835,PROD10248,2023-05-27,2,Negative,True
REV139644,ORD1051357,CUST104601,PROD10394,2023-07-26,4,Positive,True
REV139645,ORD1051357,CUST104601,PROD10341,2023-08-05,4,Positive,True
REV139646,ORD1051357,CUST104601,PROD10162,2023-08-14,4,Positive,True
REV139647,ORD1051361,CUST124257,PROD10094,2023-09-03,3,Neutral,True
REV139648,ORD1051361,CUST124257,PROD10418,2023-09-09,3,Neutral,True
REV139649,ORD1051361,CUST124257,PROD10199,2023-08-27,3,Neutral,False
REV139650,ORD1051361,CUST124257,PROD10341,2023-08-29,3,Neutral,True
REV139651,ORD1051362,CUST101576,PROD10280,2024-07-25,2,Negative,True
REV139652,ORD1051363,CUST115440,PROD10335,2025-10-02,4,Positive,True
REV139653,ORD1051365,CUST113524,PROD10417,2025-12-05,3,Neutral,True
REV139654,ORD1051368,CUST108730,PROD10216,2023-09-07,5,Positive,True
REV139655,ORD1051368,CUST108730,PROD10087,2023-09-12,5,Positive,True
REV139656,ORD1051370,CUST123034,PROD10355,2023-04-29,3,Neutral,True
REV139657,ORD1051370,CUST123034,PROD10535,2023-05-12,2,Negative,True
REV139658,ORD1051372,CUST124776,PROD10392,2025-12-17,2,Negative,True
REV139659,ORD1051372,CUST124776,PROD10187,2025-12-31,5,Positive,True
REV139660,ORD1051373,CUST114214,PROD10465,2024-10-24,4,Positive,True
REV139661,ORD1051373,CUST114214,PROD10419,2024-11-04,2,Negative,True
REV139662,ORD1051374,CUST102253,PROD10203,2023-07-03,4,Positive,True
REV139663,ORD1051374,CUST102253,PROD10457,2023-07-05,4,Positive,True
REV139664,ORD1051375,CUST100434,PROD10393,2023-08-15,3,Neutral,True
REV139665,ORD1051378,CUST115060,PROD10375,2024-03-31,2,Negative,True
REV139666,ORD1051380,CUST117961,PROD10101,2024-09-15,4,Positive,True
REV139667,ORD1051382,CUST121281,PROD10085,2023-08-27,5,Positive,True
REV139668,ORD1051382,CUST121281,PROD10481,2023-08-07,4,Positive,True
REV139669,ORD1051385,CUST109886,PROD10422,2025-11-29,3,Neutral,True
REV139670,ORD1051385,CUST109886,PROD10340,2025-12-01,1,Negative,True
REV139671,ORD1051386,CUST119832,PROD10339,2024-12-04,4,Positive,True
REV139672,ORD1051388,CUST113958,PROD10140,2025-10-06,2,Negative,True
REV139673,ORD1051389,CUST102856,PROD10157,2023-12-08,4,Positive,True
REV139674,ORD1051389,CUST102856,PROD10322,2023-11-17,4,Positive,True
REV139675,ORD1051389,CUST102856,PROD10210,2023-11-30,4,Positive,True
REV139676,ORD1051390,CUST100527,PROD10079,2024-07-31,4,Positive,True
REV139677,ORD1051391,CUST102885,PROD10457,2025-11-27,4,Positive,True
REV139678,ORD1051391,CUST102885,PROD10121,2025-12-13,3,Neutral,True
REV139679,ORD1051392,CUST119079,PROD10355,2025-11-26,5,Positive,True
REV139680,ORD1051392,CUST119079,PROD10507,2025-11-26,4,Positive,True
REV139681,ORD1051392,CUST119079,PROD10483,2025-11-13,4,Positive,True
REV139682,ORD1051392,CUST119079,PROD10462,2025-11-22,3,Neutral,True
REV139683,ORD1051392,CUST119079,PROD10379,2025-11-19,4,Positive,True
REV139684,ORD1051394,CUST118027,PROD10051,2023-02-12,3,Neutral,True
REV139685,ORD1051395,CUST119358,PROD10459,2025-01-04,5,Positive,True
REV139686,ORD1051396,CUST101712,PROD10035,2025-11-01,4,Positive,True
REV139687,ORD1051396,CUST101712,PROD10203,2025-11-23,4,Positive,True
REV139688,ORD1051398,CUST109935,PROD10018,2025-02-24,3,Neutral,True
REV139689,ORD1051399,CUST122768,PROD10433,2025-12-03,3,Neutral,True
REV139690,ORD1051400,CUST109749,PROD10343,2025-12-31,3,Neutral,True
REV139691,ORD1051400,CUST109749,PROD10515,2025-12-31,3,Neutral,True
REV139692,ORD1051402,CUST108575,PROD10040,2023-11-30,4,Positive,True
REV139693,ORD1051403,CUST101638,PROD10417,2025-12-31,3,Neutral,True
REV139694,ORD1051403,CUST101638,PROD10414,2025-12-31,4,Positive,True
REV139695,ORD1051404,CUST107955,PROD10023,2025-11-28,4,Positive,True
REV139696,ORD1051405,CUST109832,PROD10152,2024-01-08,3,Neutral,True
REV139697,ORD1051406,CUST120990,PROD10051,2025-12-31,4,Positive,True
REV139698,ORD1051407,CUST116919,PROD10333,2024-11-03,5,Positive,True
REV139699,ORD1051407,CUST116919,PROD10031,2024-11-06,4,Positive,True
REV139700,ORD1051407,CUST116919,PROD10365,2024-11-04,4,Positive,True
REV139701,ORD1051407,CUST116919,PROD10461,2024-11-11,3,Neutral,True
